NOUN,VERB,ADJ,ADV,generated,PERSON,ORGANIZATION,GPE,LOCATION,GSP,FACILITY
63,57,20,18,0,0.0,0.0,0.0,0.0,0.0,0.0
101,103,19,27,0,1.0,0.0,0.0,0.0,0.0,0.0
65,84,19,41,0,1.0,1.0,0.0,0.0,0.0,0.0
55,38,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0
59,63,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0
35,41,22,6,0,0.0,0.0,0.0,0.0,0.0,0.0
135,138,31,72,0,5.0,0.0,0.0,0.0,0.0,0.0
57,43,15,13,0,0.0,0.0,2.0,0.0,0.0,0.0
98,75,13,15,0,1.0,0.0,0.0,0.0,0.0,0.0
44,35,10,8,0,0.0,0.0,1.0,0.0,0.0,0.0
109,123,37,58,0,0.0,0.0,0.0,0.0,0.0,0.0
162,165,54,26,0,2.0,0.0,0.0,0.0,0.0,0.0
97,69,31,17,0,1.0,0.0,0.0,0.0,0.0,0.0
92,119,46,45,0,0.0,0.0,0.0,0.0,0.0,0.0
113,124,36,25,0,2.0,0.0,2.0,0.0,0.0,0.0
130,144,50,43,0,5.0,1.0,0.0,0.0,0.0,0.0
39,35,24,10,0,0.0,1.0,0.0,0.0,0.0,0.0
109,110,35,33,0,0.0,0.0,0.0,0.0,0.0,0.0
43,56,29,24,0,0.0,0.0,0.0,0.0,0.0,0.0
173,109,56,39,0,0.0,1.0,0.0,0.0,0.0,0.0
86,86,46,40,0,0.0,0.0,0.0,0.0,0.0,0.0
45,69,23,23,0,0.0,0.0,1.0,0.0,0.0,0.0
92,123,27,48,0,0.0,0.0,0.0,0.0,0.0,0.0
196,253,85,70,0,2.0,1.0,2.0,0.0,0.0,0.0
107,105,44,34,0,1.0,3.0,2.0,0.0,0.0,0.0
70,60,29,17,0,0.0,0.0,0.0,0.0,0.0,0.0
148,179,42,47,0,1.0,0.0,0.0,0.0,0.0,0.0
69,38,25,7,0,0.0,0.0,0.0,0.0,0.0,0.0
50,59,14,19,0,1.0,0.0,0.0,0.0,0.0,0.0
78,66,34,22,0,0.0,1.0,0.0,0.0,0.0,0.0
116,77,15,15,0,1.0,0.0,0.0,0.0,0.0,0.0
73,78,34,14,0,0.0,0.0,0.0,0.0,0.0,0.0
55,32,9,11,0,0.0,0.0,1.0,0.0,0.0,0.0
163,119,40,24,0,5.0,0.0,0.0,0.0,0.0,0.0
80,113,28,29,0,1.0,1.0,1.0,0.0,0.0,0.0
99,73,33,19,0,1.0,1.0,0.0,0.0,0.0,0.0
25,53,33,24,0,0.0,0.0,0.0,0.0,0.0,0.0
36,58,16,23,0,0.0,0.0,0.0,0.0,0.0,0.0
92,89,33,21,0,0.0,0.0,1.0,0.0,0.0,0.0
36,45,10,10,0,0.0,1.0,0.0,0.0,0.0,0.0
61,53,22,16,0,3.0,0.0,0.0,0.0,0.0,0.0
50,110,30,37,0,1.0,0.0,0.0,0.0,0.0,0.0
128,111,34,42,0,3.0,0.0,0.0,0.0,0.0,0.0
94,51,18,27,0,0.0,0.0,0.0,0.0,0.0,0.0
67,56,21,10,0,1.0,1.0,0.0,0.0,0.0,0.0
68,54,46,9,0,0.0,0.0,0.0,0.0,0.0,0.0
64,96,27,27,0,1.0,0.0,0.0,0.0,0.0,0.0
129,106,37,28,0,0.0,0.0,0.0,0.0,0.0,0.0
73,85,31,20,0,0.0,1.0,0.0,0.0,0.0,0.0
111,92,21,26,0,1.0,1.0,0.0,0.0,0.0,0.0
63,61,10,23,0,1.0,0.0,0.0,0.0,0.0,0.0
213,276,58,77,0,2.0,0.0,0.0,0.0,0.0,0.0
47,49,13,17,0,3.0,0.0,0.0,0.0,0.0,0.0
72,90,38,19,0,1.0,0.0,0.0,0.0,0.0,0.0
88,112,25,30,0,3.0,2.0,0.0,0.0,0.0,0.0
92,53,43,21,0,2.0,0.0,1.0,0.0,0.0,0.0
90,80,41,33,0,0.0,0.0,0.0,0.0,0.0,0.0
95,82,25,15,0,0.0,0.0,0.0,0.0,0.0,0.0
35,62,21,11,0,0.0,1.0,0.0,0.0,0.0,0.0
122,93,37,23,0,1.0,0.0,0.0,0.0,0.0,0.0
119,81,16,27,0,1.0,3.0,0.0,0.0,0.0,0.0
139,149,44,44,0,0.0,3.0,5.0,0.0,0.0,0.0
120,115,45,41,0,1.0,0.0,0.0,0.0,0.0,0.0
65,86,37,43,0,0.0,1.0,1.0,0.0,0.0,0.0
66,99,34,35,0,0.0,0.0,3.0,0.0,0.0,0.0
93,83,30,14,0,1.0,0.0,0.0,0.0,0.0,0.0
132,128,36,27,0,3.0,1.0,2.0,0.0,0.0,0.0
132,150,63,31,0,2.0,1.0,0.0,0.0,0.0,0.0
60,37,23,16,0,0.0,0.0,0.0,0.0,0.0,0.0
106,127,44,33,0,1.0,0.0,1.0,0.0,0.0,0.0
68,48,14,12,0,4.0,3.0,4.0,0.0,0.0,0.0
94,94,49,25,0,0.0,0.0,0.0,0.0,0.0,0.0
181,157,80,43,0,4.0,0.0,1.0,0.0,0.0,0.0
47,98,30,54,0,4.0,0.0,0.0,0.0,0.0,0.0
204,125,60,59,0,0.0,1.0,0.0,0.0,0.0,0.0
124,135,36,32,0,2.0,1.0,0.0,0.0,0.0,0.0
74,102,29,30,0,1.0,1.0,1.0,0.0,0.0,0.0
41,69,12,13,0,1.0,0.0,0.0,0.0,0.0,0.0
46,41,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0
124,107,32,48,0,0.0,0.0,5.0,0.0,0.0,0.0
42,45,25,14,0,0.0,0.0,0.0,0.0,0.0,0.0
120,123,44,27,0,0.0,0.0,1.0,0.0,0.0,0.0
97,73,23,16,0,0.0,1.0,0.0,0.0,0.0,0.0
53,71,28,22,0,3.0,0.0,0.0,0.0,0.0,0.0
32,42,12,14,0,0.0,1.0,0.0,0.0,0.0,0.0
199,124,67,39,0,4.0,1.0,0.0,0.0,0.0,0.0
81,56,17,12,0,0.0,0.0,0.0,0.0,0.0,0.0
59,78,24,24,0,0.0,0.0,0.0,0.0,0.0,0.0
117,98,43,35,0,1.0,0.0,0.0,0.0,0.0,0.0
73,58,18,14,0,1.0,0.0,0.0,0.0,0.0,0.0
97,92,22,28,0,4.0,1.0,1.0,0.0,0.0,0.0
71,61,29,17,0,1.0,1.0,1.0,0.0,0.0,0.0
86,99,24,38,0,6.0,1.0,1.0,0.0,0.0,0.0
47,67,26,15,0,0.0,0.0,0.0,0.0,0.0,0.0
92,90,18,18,0,0.0,0.0,0.0,0.0,0.0,0.0
63,76,28,25,0,0.0,1.0,0.0,0.0,0.0,0.0
95,153,43,31,0,1.0,0.0,1.0,0.0,0.0,0.0
139,105,46,38,0,2.0,1.0,2.0,0.0,0.0,0.0
65,69,22,34,0,1.0,0.0,0.0,0.0,0.0,0.0
49,51,15,11,0,0.0,0.0,0.0,0.0,0.0,0.0
119,150,56,44,0,4.0,0.0,0.0,0.0,0.0,0.0
93,99,32,28,0,3.0,1.0,1.0,0.0,0.0,0.0
87,92,37,20,0,1.0,0.0,0.0,0.0,0.0,0.0
100,63,20,16,0,5.0,2.0,0.0,0.0,0.0,0.0
79,70,31,20,0,0.0,0.0,0.0,0.0,0.0,0.0
54,41,29,15,0,0.0,0.0,0.0,0.0,0.0,0.0
25,53,12,8,0,2.0,0.0,0.0,0.0,0.0,0.0
95,100,39,44,0,5.0,1.0,1.0,0.0,0.0,0.0
70,80,17,27,0,0.0,0.0,0.0,0.0,0.0,0.0
54,72,27,22,0,0.0,0.0,0.0,0.0,0.0,0.0
101,78,21,23,0,1.0,0.0,0.0,0.0,0.0,0.0
58,61,48,23,0,2.0,1.0,0.0,0.0,0.0,0.0
73,92,32,25,0,1.0,0.0,1.0,0.0,0.0,0.0
181,131,41,53,0,0.0,0.0,0.0,0.0,0.0,0.0
106,160,50,49,0,1.0,0.0,0.0,0.0,0.0,0.0
49,82,16,32,0,1.0,0.0,1.0,0.0,0.0,0.0
106,107,32,35,0,2.0,0.0,1.0,0.0,0.0,0.0
85,129,25,40,0,3.0,0.0,0.0,0.0,0.0,0.0
58,46,33,14,0,0.0,0.0,0.0,0.0,0.0,0.0
50,69,18,15,0,0.0,0.0,0.0,0.0,0.0,0.0
174,140,49,44,0,4.0,4.0,4.0,0.0,0.0,0.0
29,48,14,8,0,2.0,1.0,0.0,0.0,0.0,0.0
59,44,26,5,0,0.0,0.0,0.0,0.0,0.0,0.0
74,54,38,9,0,0.0,0.0,0.0,0.0,0.0,0.0
99,86,10,19,0,1.0,0.0,1.0,0.0,0.0,0.0
62,56,13,16,0,2.0,0.0,0.0,0.0,0.0,0.0
59,61,22,14,0,3.0,1.0,0.0,0.0,0.0,0.0
29,43,10,7,0,1.0,0.0,0.0,0.0,0.0,0.0
124,77,32,17,0,0.0,0.0,1.0,0.0,0.0,0.0
109,117,41,44,0,0.0,0.0,0.0,0.0,0.0,0.0
118,99,53,25,0,1.0,1.0,1.0,0.0,0.0,0.0
146,112,26,27,0,0.0,1.0,0.0,0.0,0.0,0.0
45,43,15,10,0,0.0,0.0,1.0,0.0,0.0,0.0
139,88,29,24,0,0.0,4.0,1.0,0.0,0.0,0.0
109,94,24,19,0,0.0,6.0,2.0,0.0,0.0,0.0
129,77,35,11,0,0.0,0.0,1.0,0.0,0.0,0.0
87,88,62,26,0,0.0,0.0,0.0,0.0,0.0,0.0
55,32,19,8,0,0.0,0.0,1.0,0.0,0.0,0.0
66,110,34,24,0,3.0,0.0,1.0,0.0,0.0,0.0
95,56,24,9,0,0.0,0.0,0.0,0.0,0.0,0.0
76,91,21,31,0,0.0,0.0,0.0,0.0,0.0,0.0
68,46,14,16,0,3.0,0.0,0.0,0.0,0.0,0.0
69,102,39,23,0,1.0,0.0,0.0,0.0,0.0,0.0
112,132,52,29,0,1.0,0.0,0.0,0.0,0.0,0.0
60,45,25,18,0,0.0,2.0,0.0,0.0,0.0,0.0
78,65,23,20,0,1.0,0.0,0.0,0.0,0.0,0.0
94,106,31,23,0,2.0,0.0,0.0,0.0,0.0,0.0
129,83,34,32,0,2.0,0.0,0.0,0.0,0.0,0.0
48,81,19,25,0,0.0,0.0,0.0,0.0,0.0,0.0
124,78,23,12,0,2.0,0.0,0.0,0.0,0.0,0.0
59,52,10,15,0,0.0,0.0,1.0,0.0,0.0,0.0
67,40,20,5,0,0.0,0.0,0.0,0.0,0.0,0.0
51,37,7,10,0,1.0,2.0,0.0,0.0,0.0,0.0
57,34,20,6,0,0.0,0.0,0.0,0.0,0.0,0.0
91,105,37,42,0,0.0,3.0,0.0,0.0,0.0,0.0
74,58,23,16,0,0.0,0.0,0.0,0.0,0.0,0.0
70,110,17,23,0,0.0,0.0,0.0,0.0,0.0,0.0
52,79,12,20,0,1.0,0.0,1.0,0.0,0.0,0.0
81,66,20,13,0,4.0,0.0,2.0,0.0,0.0,0.0
93,95,17,26,0,0.0,0.0,0.0,0.0,0.0,0.0
89,105,37,31,0,2.0,0.0,2.0,0.0,0.0,0.0
90,110,17,49,0,2.0,0.0,0.0,0.0,0.0,0.0
195,193,47,52,0,0.0,0.0,1.0,0.0,0.0,0.0
118,146,46,50,0,1.0,2.0,1.0,0.0,0.0,0.0
52,55,37,7,0,0.0,0.0,0.0,0.0,0.0,0.0
106,107,34,11,0,1.0,0.0,4.0,0.0,0.0,0.0
38,34,10,11,0,1.0,0.0,0.0,0.0,0.0,0.0
32,50,14,16,0,1.0,0.0,0.0,0.0,0.0,0.0
130,111,52,49,0,0.0,0.0,2.0,0.0,0.0,0.0
47,29,14,8,0,0.0,0.0,0.0,0.0,0.0,0.0
69,114,23,38,0,0.0,0.0,0.0,0.0,0.0,0.0
87,69,22,12,0,0.0,0.0,0.0,0.0,0.0,0.0
92,81,31,28,0,2.0,0.0,0.0,0.0,0.0,0.0
86,187,30,84,0,1.0,0.0,0.0,0.0,0.0,0.0
153,149,63,25,0,0.0,0.0,0.0,0.0,0.0,0.0
117,106,22,31,0,4.0,2.0,2.0,0.0,0.0,0.0
27,37,12,7,0,0.0,0.0,0.0,0.0,0.0,0.0
96,102,39,22,0,2.0,0.0,2.0,0.0,0.0,0.0
42,52,8,17,0,2.0,0.0,0.0,0.0,0.0,0.0
53,71,14,15,0,0.0,0.0,0.0,0.0,0.0,0.0
155,226,97,70,0,0.0,0.0,0.0,0.0,0.0,0.0
50,70,15,22,0,1.0,1.0,0.0,0.0,0.0,0.0
153,118,37,29,0,0.0,0.0,2.0,0.0,0.0,0.0
95,77,32,30,0,1.0,0.0,0.0,0.0,0.0,0.0
31,21,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
37,49,27,13,0,0.0,0.0,0.0,0.0,0.0,0.0
79,127,26,35,0,2.0,3.0,0.0,0.0,0.0,0.0
76,77,27,19,0,0.0,0.0,0.0,0.0,0.0,0.0
63,31,13,11,0,1.0,0.0,0.0,0.0,0.0,0.0
66,86,43,36,0,2.0,0.0,0.0,0.0,0.0,0.0
77,72,20,40,0,2.0,0.0,0.0,0.0,0.0,0.0
75,80,33,26,0,2.0,0.0,0.0,0.0,0.0,0.0
117,100,28,19,0,2.0,1.0,0.0,0.0,0.0,0.0
112,103,30,22,0,0.0,2.0,1.0,0.0,0.0,0.0
101,94,29,46,0,0.0,0.0,0.0,0.0,0.0,0.0
78,45,31,18,0,0.0,0.0,0.0,0.0,1.0,0.0
116,132,37,43,0,1.0,0.0,0.0,0.0,0.0,0.0
76,98,27,31,0,3.0,0.0,1.0,0.0,0.0,0.0
52,42,28,12,0,0.0,0.0,0.0,0.0,0.0,0.0
124,113,52,22,0,1.0,0.0,0.0,0.0,0.0,0.0
71,59,22,14,0,0.0,0.0,0.0,0.0,0.0,0.0
36,38,18,13,0,4.0,0.0,0.0,0.0,0.0,0.0
117,172,39,51,0,0.0,0.0,0.0,0.0,0.0,0.0
103,75,33,32,0,1.0,0.0,1.0,0.0,0.0,0.0
86,69,21,15,0,4.0,1.0,1.0,0.0,0.0,0.0
132,89,36,28,0,1.0,1.0,0.0,0.0,0.0,0.0
83,77,42,26,0,0.0,0.0,1.0,0.0,0.0,0.0
49,78,28,32,0,0.0,0.0,0.0,0.0,0.0,0.0
98,93,30,23,0,0.0,0.0,0.0,0.0,0.0,0.0
72,47,14,9,0,1.0,0.0,0.0,0.0,0.0,0.0
124,115,61,37,0,3.0,0.0,0.0,0.0,0.0,0.0
136,146,36,33,0,0.0,0.0,0.0,0.0,0.0,0.0
59,70,1,9,0,1.0,0.0,0.0,0.0,0.0,0.0
126,205,22,40,0,2.0,0.0,1.0,0.0,0.0,0.0
43,63,18,14,0,0.0,0.0,0.0,0.0,0.0,0.0
70,85,25,17,0,0.0,0.0,4.0,0.0,0.0,0.0
87,101,21,20,0,1.0,1.0,0.0,0.0,0.0,0.0
68,94,25,25,0,0.0,0.0,0.0,0.0,0.0,0.0
62,75,35,24,0,0.0,1.0,0.0,0.0,0.0,0.0
51,116,14,32,0,1.0,0.0,0.0,0.0,0.0,0.0
181,141,58,48,0,0.0,0.0,0.0,0.0,0.0,0.0
93,87,29,31,0,1.0,2.0,0.0,0.0,0.0,0.0
117,154,34,36,0,1.0,1.0,0.0,0.0,0.0,0.0
65,90,23,33,0,0.0,0.0,0.0,0.0,0.0,0.0
48,58,16,15,0,2.0,1.0,0.0,0.0,0.0,0.0
39,38,19,10,0,0.0,0.0,0.0,0.0,0.0,0.0
116,71,48,17,0,5.0,2.0,2.0,0.0,0.0,0.0
56,84,33,24,0,0.0,0.0,0.0,0.0,0.0,0.0
216,197,51,28,0,3.0,10.0,2.0,0.0,0.0,0.0
42,30,11,6,0,0.0,0.0,1.0,0.0,0.0,0.0
62,100,39,9,0,1.0,0.0,0.0,0.0,0.0,0.0
108,90,19,23,0,1.0,0.0,0.0,0.0,0.0,0.0
92,151,25,46,0,1.0,0.0,0.0,0.0,0.0,0.0
63,42,19,12,0,0.0,0.0,1.0,0.0,0.0,0.0
69,73,19,29,0,1.0,0.0,0.0,0.0,0.0,0.0
49,83,20,20,0,1.0,0.0,0.0,0.0,0.0,0.0
57,76,28,16,0,1.0,0.0,0.0,0.0,0.0,0.0
117,90,24,32,0,0.0,0.0,0.0,0.0,0.0,0.0
80,101,32,16,0,0.0,1.0,0.0,0.0,0.0,0.0
68,62,25,16,0,1.0,0.0,0.0,0.0,0.0,0.0
105,134,47,50,0,1.0,0.0,0.0,0.0,0.0,0.0
101,116,27,35,0,2.0,0.0,3.0,0.0,0.0,0.0
102,75,37,13,0,0.0,0.0,0.0,0.0,0.0,0.0
52,42,17,8,0,2.0,0.0,1.0,0.0,0.0,0.0
146,107,59,38,0,1.0,1.0,0.0,0.0,0.0,0.0
57,61,16,24,0,5.0,0.0,2.0,0.0,0.0,0.0
105,76,29,25,0,3.0,0.0,1.0,0.0,0.0,0.0
57,47,23,7,0,0.0,0.0,0.0,0.0,0.0,0.0
144,129,41,28,0,0.0,0.0,0.0,0.0,0.0,0.0
95,109,44,27,0,3.0,0.0,0.0,0.0,0.0,0.0
36,55,19,20,0,0.0,0.0,0.0,0.0,0.0,0.0
40,79,20,17,0,0.0,0.0,0.0,0.0,0.0,0.0
76,71,28,25,0,1.0,0.0,2.0,0.0,0.0,0.0
126,118,40,27,0,1.0,0.0,0.0,0.0,0.0,0.0
86,74,30,17,0,0.0,0.0,0.0,0.0,0.0,0.0
40,85,12,22,0,0.0,0.0,0.0,0.0,0.0,0.0
94,110,32,27,0,1.0,0.0,0.0,0.0,0.0,0.0
90,106,17,21,0,0.0,0.0,1.0,0.0,0.0,0.0
131,133,45,48,0,0.0,0.0,0.0,0.0,0.0,0.0
49,57,20,13,0,0.0,0.0,0.0,0.0,0.0,0.0
34,75,16,20,0,0.0,0.0,0.0,0.0,0.0,0.0
119,136,30,39,0,0.0,0.0,3.0,0.0,0.0,0.0
35,49,15,16,0,1.0,0.0,0.0,0.0,0.0,0.0
192,174,61,48,0,1.0,0.0,0.0,0.0,0.0,0.0
161,92,70,15,0,0.0,0.0,0.0,0.0,0.0,0.0
47,60,21,19,0,2.0,1.0,1.0,0.0,0.0,0.0
79,78,35,26,0,2.0,1.0,0.0,0.0,0.0,0.0
131,109,28,32,0,7.0,3.0,2.0,0.0,0.0,0.0
62,74,31,19,0,0.0,1.0,0.0,0.0,0.0,0.0
111,152,30,28,0,1.0,0.0,0.0,0.0,0.0,0.0
79,93,25,15,0,1.0,0.0,0.0,0.0,0.0,0.0
40,60,41,13,0,0.0,0.0,0.0,0.0,0.0,0.0
90,88,29,21,0,0.0,0.0,0.0,0.0,0.0,0.0
78,93,23,27,0,0.0,1.0,1.0,0.0,0.0,0.0
84,65,43,23,0,3.0,0.0,1.0,0.0,0.0,0.0
42,49,16,25,0,5.0,1.0,0.0,0.0,0.0,0.0
13,13,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
63,66,38,28,0,3.0,0.0,1.0,0.0,0.0,0.0
115,88,25,23,0,1.0,1.0,3.0,0.0,0.0,0.0
118,105,60,30,0,0.0,0.0,0.0,0.0,0.0,0.0
114,120,49,20,0,2.0,0.0,0.0,0.0,0.0,0.0
104,81,24,19,0,1.0,0.0,0.0,0.0,0.0,0.0
185,145,70,25,0,1.0,3.0,2.0,0.0,0.0,0.0
50,71,21,14,0,0.0,0.0,0.0,0.0,0.0,0.0
90,83,33,27,0,2.0,0.0,0.0,0.0,0.0,0.0
75,70,30,21,0,1.0,1.0,0.0,0.0,0.0,0.0
105,123,36,49,0,1.0,0.0,0.0,0.0,0.0,0.0
95,86,31,15,0,0.0,0.0,0.0,0.0,0.0,0.0
109,173,49,54,0,1.0,0.0,0.0,0.0,0.0,0.0
77,64,16,24,0,0.0,0.0,0.0,0.0,0.0,0.0
92,43,45,14,0,2.0,0.0,0.0,0.0,0.0,0.0
75,113,57,40,0,0.0,0.0,2.0,0.0,0.0,0.0
33,36,8,25,0,0.0,0.0,0.0,0.0,0.0,0.0
85,91,39,17,0,5.0,0.0,1.0,0.0,0.0,0.0
47,58,20,22,0,0.0,0.0,0.0,0.0,0.0,0.0
53,52,21,28,0,2.0,0.0,0.0,0.0,0.0,0.0
104,104,36,27,0,1.0,0.0,0.0,0.0,0.0,0.0
62,57,25,14,0,0.0,0.0,0.0,0.0,0.0,0.0
63,53,38,11,0,2.0,0.0,0.0,0.0,0.0,0.0
81,78,26,24,0,1.0,0.0,1.0,0.0,0.0,0.0
81,58,26,12,0,2.0,0.0,0.0,0.0,0.0,0.0
47,56,12,16,0,1.0,0.0,0.0,0.0,0.0,0.0
58,96,28,30,0,2.0,0.0,0.0,0.0,0.0,0.0
65,82,26,22,0,1.0,0.0,0.0,0.0,0.0,0.0
110,77,24,20,0,2.0,0.0,1.0,0.0,0.0,0.0
86,91,61,44,0,0.0,0.0,0.0,0.0,0.0,0.0
77,58,33,32,0,1.0,0.0,0.0,0.0,0.0,0.0
96,74,45,26,0,0.0,1.0,0.0,0.0,0.0,0.0
65,94,17,37,0,1.0,1.0,2.0,0.0,0.0,0.0
73,115,27,30,0,1.0,0.0,0.0,0.0,0.0,0.0
147,104,41,37,0,0.0,0.0,0.0,0.0,0.0,0.0
115,69,36,18,0,1.0,2.0,3.0,0.0,0.0,0.0
152,145,47,39,0,1.0,0.0,1.0,0.0,0.0,0.0
76,104,12,49,0,0.0,0.0,0.0,0.0,0.0,0.0
147,124,59,25,0,0.0,0.0,0.0,0.0,0.0,0.0
47,64,10,17,0,0.0,0.0,0.0,0.0,0.0,0.0
44,43,17,14,0,1.0,0.0,0.0,0.0,0.0,0.0
90,86,17,22,0,0.0,0.0,0.0,0.0,0.0,0.0
57,43,18,12,0,0.0,0.0,0.0,0.0,0.0,0.0
54,38,20,4,0,2.0,0.0,1.0,0.0,0.0,0.0
74,108,40,25,0,2.0,0.0,1.0,0.0,0.0,0.0
92,70,26,23,0,2.0,0.0,0.0,0.0,0.0,0.0
66,56,16,21,0,1.0,0.0,0.0,0.0,0.0,0.0
97,105,33,20,0,0.0,0.0,0.0,0.0,0.0,0.0
109,87,44,9,0,1.0,0.0,1.0,0.0,0.0,0.0
62,35,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
55,88,43,27,0,0.0,0.0,0.0,0.0,0.0,0.0
139,120,44,42,0,2.0,0.0,0.0,0.0,0.0,0.0
53,45,14,13,0,0.0,1.0,0.0,0.0,0.0,0.0
160,198,57,65,0,1.0,1.0,1.0,0.0,0.0,0.0
126,134,55,27,0,1.0,1.0,1.0,0.0,0.0,0.0
77,49,23,23,0,2.0,0.0,0.0,0.0,0.0,0.0
96,61,38,14,0,1.0,0.0,2.0,0.0,0.0,0.0
143,199,46,55,0,1.0,2.0,3.0,0.0,1.0,0.0
72,62,32,20,0,2.0,1.0,0.0,0.0,0.0,0.0
51,88,27,27,0,0.0,0.0,0.0,0.0,0.0,0.0
39,41,7,12,0,0.0,0.0,0.0,0.0,0.0,0.0
39,46,7,15,0,0.0,1.0,0.0,0.0,0.0,0.0
121,124,45,51,0,3.0,2.0,2.0,0.0,0.0,0.0
72,83,14,9,0,1.0,0.0,0.0,0.0,0.0,0.0
33,27,6,14,0,0.0,0.0,1.0,0.0,0.0,0.0
91,81,25,21,0,2.0,0.0,0.0,0.0,0.0,0.0
55,49,17,16,0,0.0,2.0,0.0,0.0,0.0,0.0
54,93,16,41,0,0.0,0.0,0.0,0.0,0.0,0.0
83,69,34,14,0,0.0,0.0,1.0,0.0,0.0,0.0
94,107,29,32,0,1.0,1.0,1.0,0.0,0.0,0.0
36,59,16,21,0,0.0,0.0,0.0,0.0,0.0,0.0
50,56,28,14,0,0.0,0.0,0.0,0.0,0.0,0.0
84,93,27,22,0,0.0,0.0,0.0,0.0,0.0,0.0
59,60,15,12,0,0.0,0.0,0.0,0.0,0.0,0.0
83,61,34,23,0,1.0,0.0,0.0,0.0,0.0,0.0
50,55,11,12,0,1.0,0.0,0.0,0.0,0.0,0.0
28,33,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
124,103,30,28,0,6.0,1.0,1.0,0.0,0.0,0.0
91,62,22,25,0,3.0,1.0,2.0,0.0,0.0,0.0
92,98,36,27,0,3.0,0.0,3.0,0.0,0.0,0.0
56,57,26,6,0,1.0,1.0,0.0,0.0,0.0,0.0
74,45,31,10,0,0.0,0.0,0.0,0.0,0.0,0.0
79,63,16,21,0,0.0,0.0,0.0,0.0,0.0,0.0
81,79,41,44,0,3.0,0.0,0.0,0.0,0.0,0.0
111,87,39,20,0,0.0,0.0,0.0,0.0,0.0,0.0
278,212,84,51,0,0.0,4.0,0.0,0.0,0.0,0.0
43,48,27,13,0,1.0,0.0,0.0,0.0,0.0,0.0
61,55,16,5,0,1.0,0.0,0.0,0.0,0.0,0.0
78,56,34,20,0,0.0,0.0,0.0,0.0,0.0,0.0
119,139,64,47,0,1.0,0.0,0.0,0.0,0.0,0.0
57,71,20,32,0,1.0,1.0,0.0,0.0,0.0,0.0
130,113,32,28,0,4.0,1.0,2.0,0.0,0.0,0.0
70,48,25,17,0,2.0,0.0,1.0,0.0,0.0,0.0
89,76,23,9,0,0.0,0.0,0.0,0.0,0.0,0.0
52,46,13,16,0,1.0,0.0,0.0,0.0,0.0,0.0
73,104,28,22,0,4.0,0.0,0.0,0.0,0.0,0.0
257,165,78,45,0,2.0,0.0,0.0,0.0,0.0,0.0
74,83,40,27,0,2.0,2.0,3.0,0.0,0.0,0.0
84,86,23,19,0,0.0,0.0,0.0,0.0,0.0,0.0
160,189,51,50,0,2.0,1.0,1.0,0.0,0.0,0.0
114,78,31,27,0,0.0,0.0,0.0,0.0,0.0,0.0
55,58,13,22,0,0.0,0.0,1.0,0.0,0.0,0.0
71,69,14,34,0,0.0,0.0,0.0,0.0,0.0,0.0
75,80,26,21,0,0.0,3.0,0.0,0.0,0.0,0.0
66,61,26,21,0,0.0,0.0,0.0,0.0,0.0,0.0
82,91,32,39,0,0.0,0.0,0.0,0.0,0.0,0.0
78,88,29,23,0,1.0,0.0,0.0,0.0,0.0,0.0
118,59,37,19,0,1.0,1.0,0.0,0.0,0.0,0.0
144,176,55,64,0,2.0,0.0,0.0,0.0,0.0,0.0
165,91,21,27,0,1.0,0.0,0.0,0.0,0.0,0.0
140,113,41,33,0,4.0,1.0,1.0,0.0,0.0,0.0
103,105,51,30,0,1.0,0.0,0.0,0.0,0.0,0.0
85,102,45,11,0,0.0,0.0,0.0,0.0,0.0,0.0
81,126,24,39,0,3.0,0.0,0.0,0.0,0.0,0.0
117,157,21,40,0,0.0,0.0,0.0,0.0,0.0,0.0
63,62,19,15,0,2.0,0.0,0.0,0.0,0.0,0.0
94,81,47,25,0,0.0,0.0,0.0,0.0,0.0,0.0
44,69,13,17,0,0.0,0.0,0.0,0.0,0.0,0.0
86,99,42,32,0,1.0,1.0,1.0,0.0,0.0,0.0
95,89,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0
30,59,10,18,0,0.0,0.0,0.0,0.0,0.0,0.0
66,156,19,47,0,1.0,0.0,0.0,0.0,0.0,0.0
93,70,25,20,0,0.0,0.0,1.0,0.0,0.0,0.0
84,59,37,16,0,1.0,0.0,1.0,0.0,0.0,0.0
87,106,31,28,0,0.0,0.0,2.0,0.0,0.0,0.0
177,143,54,46,0,1.0,1.0,0.0,0.0,0.0,0.0
102,118,40,35,0,1.0,0.0,0.0,0.0,0.0,0.0
73,49,38,12,0,0.0,0.0,0.0,0.0,0.0,0.0
109,65,22,15,0,0.0,0.0,1.0,0.0,0.0,0.0
63,48,11,15,0,0.0,0.0,0.0,0.0,0.0,0.0
42,63,16,20,0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,41,39,0,2.0,0.0,0.0,0.0,0.0,0.0
134,96,41,38,0,2.0,0.0,1.0,0.0,0.0,0.0
131,114,46,28,0,1.0,0.0,0.0,0.0,0.0,0.0
